,id,rated,variant,speed,createdAt,lastMoveAt,status,winner,moves,clock,white_player_name,white_ranking,black_player_name,black_ranking
5331,7TpdyAZC,True,standard,blitz,2019-12-26 18:38:17.204000+01:00,2019-12-26 18:43:07.428000+01:00,mate,white,24,300,leww007,1069,EvilSaintPL,1018
5332,7PV4JVWO,True,standard,blitz,2019-12-26 17:13:09.700000+01:00,2019-12-26 17:15:55.172000+01:00,resign,black,17,300,EvilSaintPL,1023,AlexanderFortier,1149
5333,qMSF2HVj,True,standard,blitz,2019-12-26 12:33:20.360000+01:00,2019-12-26 12:42:41.103000+01:00,mate,black,45,300,elsared,1080,EvilSaintPL,1015
5334,Lwr7q5Pw,True,standard,blitz,2019-12-26 12:22:50.402000+01:00,2019-12-26 12:29:57.864000+01:00,mate,black,30,300,plasticor,814,EvilSaintPL,1011
5335,yImtx3Cr,True,standard,blitz,2019-12-26 00:17:11.210000+01:00,2019-12-26 00:28:58.578000+01:00,mate,black,37,300,jpgatica,993,EvilSaintPL,1005
5336,iGJ5Sg5j,True,standard,blitz,2019-12-26 00:10:50.607000+01:00,2019-12-26 00:16:29.719000+01:00,resign,black,17,300,EvilSaintPL,1011,lopezth,1014
5337,cigPjgUL,True,standard,blitz,2019-12-25 23:59:37.605000+01:00,2019-12-26 00:10:21.557000+01:00,resign,white,27,300,Barthov,1058,EvilSaintPL,1017
5338,ZfwhqCGr,True,standard,blitz,2019-12-25 23:51:37.119000+01:00,2019-12-25 23:57:37.145000+01:00,draw,,30,300,EvilSaintPL,1017,h0neybeard,1025
5339,O4LIACQX,True,standard,blitz,2019-12-25 23:49:51.286000+01:00,2019-12-25 23:50:51.945000+01:00,resign,black,8,300,rajibhelay,927,EvilSaintPL,1012
5340,e7Mfhji4,True,standard,blitz,2019-12-25 21:18:25.835000+01:00,2019-12-25 21:30:41.091000+01:00,resign,white,44,300,EvilSaintPL,1006,BelgarathTheSorcerer,967
5341,e2QyGXYk,True,standard,blitz,2019-12-25 21:04:48.056000+01:00,2019-12-25 21:14:30.124000+01:00,mate,black,30,300,theBoss11,829,EvilSaintPL,1002
5342,BiZpN7iZ,True,standard,blitz,2019-12-25 20:16:22.701000+01:00,2019-12-25 20:19:54.249000+01:00,resign,white,18,300,EvilSaintPL,996,alahnef,995
5343,vTRWp2Tv,True,standard,blitz,2019-12-24 20:36:43.457000+01:00,2019-12-24 20:38:14.540000+01:00,resign,black,12,300,EvilSaintPL,1001,EZ500,1058
5344,rdqvaHls,True,standard,blitz,2019-12-24 17:54:04.495000+01:00,2019-12-24 17:57:23.910000+01:00,resign,white,14,300,Egetorp,859,EvilSaintPL,1010
5345,fFhKsi0D,True,standard,blitz,2019-12-24 15:28:08.951000+01:00,2019-12-24 15:32:09.419000+01:00,resign,white,16,300,zappido,1079,EvilSaintPL,1015
5346,98U8lCS0,True,standard,blitz,2019-12-24 15:23:57.225000+01:00,2019-12-24 15:25:56.813000+01:00,resign,white,8,300,EvilSaintPL,1011,Haeschen,859
5347,1U0YGDPA,True,standard,blitz,2019-12-24 15:19:21.653000+01:00,2019-12-24 15:22:48.529000+01:00,mate,black,12,300,EvilSaintPL,1019,samet0629,904
5348,h5FlbUYA,True,standard,blitz,2019-12-24 15:10:07.068000+01:00,2019-12-24 15:18:12.623000+01:00,mate,black,31,300,fmbm,976,EvilSaintPL,1013
5349,k3iWxksS,True,standard,blitz,2019-12-24 15:06:13.573000+01:00,2019-12-24 15:09:55.417000+01:00,resign,white,14,300,willyyo,1038,EvilSaintPL,1019
5350,YslYjL6H,True,standard,blitz,2019-12-24 14:51:22.994000+01:00,2019-12-24 15:00:56.318000+01:00,resign,black,37,300,EvilSaintPL,1025,npapag,1025
5351,wDmn5LHQ,True,standard,blitz,2019-12-24 14:32:01.391000+01:00,2019-12-24 14:34:18.412000+01:00,resign,black,13,300,washosk,998,EvilSaintPL,1019
5352,VeIAwTCr,True,standard,blitz,2019-12-24 14:30:57.728000+01:00,2019-12-24 14:31:49.222000+01:00,resign,white,6,300,EvilSaintPL,1014,gdoc,948
5353,Pl8Cml6t,True,standard,blitz,2019-12-23 17:48:12.428000+01:00,2019-12-23 17:55:11.243000+01:00,resign,black,19,300,Kobemamba,888,EvilSaintPL,1009
5354,rKjGD6Lh,True,standard,blitz,2019-12-23 17:45:56.698000+01:00,2019-12-23 17:48:05.617000+01:00,resign,black,11,300,EvilSaintPL,1017,vanOran,913
5355,GfvXvr7p,True,standard,blitz,2019-12-23 17:20:26.273000+01:00,2019-12-23 17:27:24.685000+01:00,mate,white,26,300,EvilSaintPL,1007,dareshko,1213
5356,V4EpeLK2,True,standard,blitz,2019-12-23 17:13:39.294000+01:00,2019-12-23 17:17:32.874000+01:00,timeout,black,16,300,ibimsimon,782,EvilSaintPL,1004
5357,zRPeHqmG,True,standard,blitz,2019-12-22 21:13:32.370000+01:00,2019-12-22 21:23:57.644000+01:00,resign,black,46,300,Beginner2k19,1022,EvilSaintPL,997
5358,whIkRVNU,True,standard,blitz,2019-12-22 20:57:58.523000+01:00,2019-12-22 21:12:39.788000+01:00,mate,black,65,300,EvilSaintPL,1004,gemblue,969
5359,BmeuTniU,True,standard,blitz,2019-12-22 16:29:32.532000+01:00,2019-12-22 16:39:42.303000+01:00,resign,white,48,300,gogashvangiradze,964,EvilSaintPL,1011
5360,cAFElZVg,True,standard,blitz,2019-12-22 16:25:51.545000+01:00,2019-12-22 16:29:07.017000+01:00,resign,white,18,300,dadold,856,EvilSaintPL,1020
5361,JXgO5rk2,True,standard,blitz,2019-12-22 16:23:08.299000+01:00,2019-12-22 16:25:28.195000+01:00,resign,black,7,300,vojkan64,1140,EvilSaintPL,1012
5362,CHOnksFH,True,standard,blitz,2019-12-22 16:14:11.612000+01:00,2019-12-22 16:22:04.120000+01:00,outoftime,white,22,300,EvilSaintPL,1006,franborat,1065
5363,bsZlD9XI,True,standard,blitz,2019-12-22 15:55:28.340000+01:00,2019-12-22 16:06:06.496000+01:00,resign,black,24,300,prepare2lol,940,EvilSaintPL,1001
5364,1KFoHith,True,standard,blitz,2019-12-22 15:11:10.356000+01:00,2019-12-22 15:16:53.842000+01:00,resign,white,23,300,EvilSaintPL,993,Toa78,1050
5365,dOpX29NC,True,standard,blitz,2019-12-22 15:04:39.302000+01:00,2019-12-22 15:10:08.548000+01:00,resign,black,25,300,EvilSaintPL,997,wikulka,1143
5366,AsTdy3II,True,standard,blitz,2019-12-22 14:55:07.181000+01:00,2019-12-22 15:02:12.867000+01:00,outoftime,black,15,300,lsst,1039,EvilSaintPL,989
5367,zejaWEvo,True,standard,blitz,2019-12-22 14:46:46.190000+01:00,2019-12-22 14:54:09.359000+01:00,mate,black,27,300,EvilSaintPL,993,bhigchess,1172
5368,AslVbWs3,True,standard,blitz,2019-12-22 14:37:40.018000+01:00,2019-12-22 14:46:37.604000+01:00,resign,black,30,300,EvilSaintPL,998,Toa78,1047
5369,5vrAjXxM,True,standard,blitz,2019-12-22 14:34:27.265000+01:00,2019-12-22 14:37:30.119000+01:00,resign,white,16,300,colakridvan,1253,EvilSaintPL,1001
5370,2o3zQzfA,True,standard,blitz,2019-12-21 22:49:29.416000+01:00,2019-12-21 22:55:48.934000+01:00,outoftime,white,16,300,st54tiger,973,EvilSaintPL,1008
5371,psn7v2YZ,True,standard,blitz,2019-12-21 22:42:39.194000+01:00,2019-12-21 22:49:07.697000+01:00,resign,white,26,300,EvilSaintPL,1002,Dima89455,990
5372,puAbLP98,True,standard,blitz,2019-12-21 22:36:42.475000+01:00,2019-12-21 22:42:15.525000+01:00,resign,white,10,300,alinaazazello,1151,EvilSaintPL,1006
5373,fINk0XFI,True,standard,blitz,2019-12-21 22:34:20.642000+01:00,2019-12-21 22:35:09.796000+01:00,resign,black,7,300,EvilSaintPL,1012,kemcroto,1039
5374,aIrFtQwz,True,standard,bullet,2019-12-20 12:59:06.386000+01:00,2019-12-20 13:00:12.726000+01:00,resign,white,16,60,srge,1429,EvilSaintPL,1347
5375,LEmCqafX,True,standard,bullet,2019-12-20 12:57:35.854000+01:00,2019-12-20 12:59:02.853000+01:00,resign,black,21,60,EvilSaintPL,1500,Ftrspor,1548
5376,E2UGzkxb,True,standard,blitz,2019-12-20 12:51:05.294000+01:00,2019-12-20 12:56:19.559000+01:00,resign,black,29,300,pawnhanger5,1133,EvilSaintPL,1002
5377,PFKq0pOS,True,standard,blitz,2019-12-20 12:43:53.360000+01:00,2019-12-20 12:50:28.436000+01:00,resign,black,20,300,EvilSaintPL,1010,gmcnicol,982
5378,OBJbHYjG,True,standard,blitz,2019-12-20 12:31:25.196000+01:00,2019-12-20 12:41:32.631000+01:00,mate,black,32,300,baronky,965,EvilSaintPL,1003
5379,SOsgEHTe,True,standard,blitz,2019-12-20 12:29:01.485000+01:00,2019-12-20 12:31:12.078000+01:00,resign,black,8,300,EvilSaintPL,1011,erenoktem,969
5380,Mal38R86,True,standard,blitz,2019-12-20 12:23:15.332000+01:00,2019-12-20 12:28:07.142000+01:00,resign,black,15,300,MinhKK,995,EvilSaintPL,1004
5381,9kIKwTa6,True,standard,blitz,2019-12-20 12:12:31.283000+01:00,2019-12-20 12:16:23.576000+01:00,resign,white,17,300,Farlike,1085,EvilSaintPL,1010
5382,fT0Ydcso,True,standard,blitz,2019-12-20 12:03:46.607000+01:00,2019-12-20 12:12:15.050000+01:00,resign,white,29,300,baronky,956,EvilSaintPL,1018
5383,xvB58CXv,True,standard,blitz,2019-12-20 11:56:50.479000+01:00,2019-12-20 12:01:14.527000+01:00,timeout,white,20,300,EvilSaintPL,1013,Yuuuter,914
5384,uj5ypqsF,True,standard,blitz,2019-12-20 11:54:37.064000+01:00,2019-12-20 11:55:58.007000+01:00,resign,white,5,300,EvilSaintPL,1006,Eybababazamto,983
5385,pPTxa5oE,True,standard,blitz,2019-12-20 11:51:10.655000+01:00,2019-12-20 11:52:22.433000+01:00,resign,white,7,300,Turnerr,950,EvilSaintPL,1014
5386,NL2idJdu,True,standard,blitz,2019-12-20 09:58:48.704000+01:00,2019-12-20 10:01:41.025000+01:00,draw,,14,300,EvilSaintPL,1014,Ivan-96_K,1029
5387,cfM3D7c9,True,standard,blitz,2019-12-20 09:54:27.189000+01:00,2019-12-20 09:58:30.862000+01:00,mate,white,15,300,pepecarlsen,1092,EvilSaintPL,1019
5388,RN95heuR,True,standard,blitz,2019-12-20 09:48:19.898000+01:00,2019-12-20 09:54:09.905000+01:00,mate,black,19,300,EvilSaintPL,1024,changacat,1144
5389,rlH0iu34,True,standard,blitz,2019-12-20 09:44:34.707000+01:00,2019-12-20 09:47:39.195000+01:00,resign,white,10,300,EvilSaintPL,1017,rhombus93,981
5390,v6fyRaHC,True,standard,blitz,2019-12-20 09:38:50.736000+01:00,2019-12-20 09:44:22.474000+01:00,resign,black,17,300,rhombus93,988,EvilSaintPL,1010
5391,BhDl3F3L,True,standard,blitz,2019-12-20 09:36:11.794000+01:00,2019-12-20 09:38:18.085000+01:00,resign,white,8,300,EvilSaintPL,1003,rhombus93,995
5392,tAM5bK1p,True,standard,blitz,2019-12-20 09:25:07.309000+01:00,2019-12-20 09:35:46.145000+01:00,mate,black,33,300,Bolcken,799,EvilSaintPL,1000
5393,dUpjIq4m,True,standard,blitz,2019-12-20 09:21:36.171000+01:00,2019-12-20 09:24:21.051000+01:00,resign,white,8,300,Baltazagr,1083,EvilSaintPL,1005
5394,Fm9tPpI9,True,standard,blitz,2019-12-20 09:11:57.470000+01:00,2019-12-20 09:20:28.536000+01:00,mate,black,29,300,EvilSaintPL,1012,Edwinning,1045
5395,XREDgPKE,True,standard,blitz,2019-12-20 09:04:51.019000+01:00,2019-12-20 09:10:56.555000+01:00,draw,,16,300,lev_egoist,1278,EvilSaintPL,1007
5396,3jChzZue,True,standard,blitz,2019-12-20 00:10:20.919000+01:00,2019-12-20 00:20:46.506000+01:00,resign,black,41,300,walter_white1,943,EvilSaintPL,1001
5397,J4zPVICN,True,standard,blitz,2019-12-19 21:15:11.795000+01:00,2019-12-19 21:30:20.679000+01:00,mate,white,97,300,EvilSaintPL,993,FatihKaratasmert,1004
5398,E6ndt6iD,True,standard,blitz,2019-12-19 21:13:47.203000+01:00,2019-12-19 21:14:56.581000+01:00,resign,white,11,300,SwagRin,1065,EvilSaintPL,999
5399,NODxTdjO,True,standard,blitz,2019-12-19 21:04:55.057000+01:00,2019-12-19 21:13:28.210000+01:00,resign,black,34,300,EvilSaintPL,1003,lucasparente,1144
5400,w5fQmFxs,True,standard,blitz,2019-12-19 15:10:25.650000+01:00,2019-12-19 15:14:23.670000+01:00,resign,black,21,300,amrazevedo,1011,EvilSaintPL,996
5401,lHT1bcnm,True,standard,blitz,2019-12-19 15:01:35.918000+01:00,2019-12-19 15:10:16.496000+01:00,resign,black,20,300,EvilSaintPL,1003,rnxogud2006,1000
5402,IJTqERAj,True,standard,blitz,2019-12-19 14:55:03.238000+01:00,2019-12-19 14:58:11.035000+01:00,mate,white,18,300,EvilSaintPL,994,tgreen157,1061
5403,0BMcogem,True,standard,blitz,2019-12-19 14:51:26.833000+01:00,2019-12-19 14:53:08.895000+01:00,resign,black,10,300,LudovicChep,1090,EvilSaintPL,985
5404,Njq3v4j8,True,standard,blitz,2019-12-19 14:35:05.802000+01:00,2019-12-19 14:46:06.717000+01:00,mate,black,26,300,delimem,931,EvilSaintPL,979
5405,oeDygcF0,True,standard,blitz,2019-12-19 14:32:14.070000+01:00,2019-12-19 14:33:35.596000+01:00,resign,white,8,300,EvilSaintPL,972,Lampard8,934
5406,Zh3WM63G,True,standard,blitz,2019-12-19 14:24:48.068000+01:00,2019-12-19 14:30:12.028000+01:00,resign,white,23,300,EvilSaintPL,967,umitsamimi,832
5407,c7e4M0KJ,True,standard,blitz,2019-12-19 14:15:04.551000+01:00,2019-12-19 14:23:27.673000+01:00,resign,black,42,300,kabi13,816,EvilSaintPL,963
5408,vAo03JTT,True,standard,blitz,2019-12-18 19:53:34.005000+01:00,2019-12-18 19:59:12.421000+01:00,resign,black,17,300,EvilSaintPL,969,BlockTime,994
5409,OeU0Vy65,True,standard,blitz,2019-12-18 19:48:59.675000+01:00,2019-12-18 19:51:11.466000+01:00,resign,white,7,300,Toto301208,948,EvilSaintPL,977
5410,BwqJQeS6,True,standard,blitz,2019-12-18 19:39:59.207000+01:00,2019-12-18 19:47:03.127000+01:00,resign,white,29,300,robbiecookie101,1007,EvilSaintPL,983
5411,8BRYhvEB,True,standard,blitz,2019-12-18 19:33:54.278000+01:00,2019-12-18 19:38:30.818000+01:00,resign,black,33,300,EvilSaintPL,987,haktanacaroglu46,1205
5412,iOb0HseK,True,standard,blitz,2019-12-18 19:23:48.633000+01:00,2019-12-18 19:31:03.879000+01:00,resign,white,26,300,DEPortiCe,1104,EvilSaintPL,991
5413,MatA1s3s,True,standard,blitz,2019-12-18 19:12:18.920000+01:00,2019-12-18 19:21:41.471000+01:00,mate,black,32,300,jfjrjejejdj8283,779,EvilSaintPL,988
5414,9UJ0dL3g,True,standard,blitz,2019-12-18 15:43:17.643000+01:00,2019-12-18 15:46:01.478000+01:00,resign,white,14,300,EvilSaintPL,980,stony55,1033
5415,FB4wfFgc,True,standard,blitz,2019-12-18 15:30:56.050000+01:00,2019-12-18 15:42:24.848000+01:00,draw,,67,300,EvilSaintPL,976,Chillings,1140
5416,9VeO06HS,True,standard,blitz,2019-12-18 15:20:25.017000+01:00,2019-12-18 15:27:17.870000+01:00,mate,white,23,300,EvilSaintPL,972,Orest_Nub,844
5417,Bit5cBuJ,True,standard,blitz,2019-12-18 13:59:19.047000+01:00,2019-12-18 14:07:34.466000+01:00,resign,white,21,300,kiromar72,938,EvilSaintPL,979
5418,Y1LeGlL8,True,standard,blitz,2019-12-18 13:36:14.623000+01:00,2019-12-18 13:45:02.133000+01:00,mate,white,28,300,EvilSaintPL,972,VaasAG,979
5419,s6tar2nm,True,standard,blitz,2019-12-18 13:25:22.531000+01:00,2019-12-18 13:35:43.293000+01:00,resign,white,33,300,seresss,967,EvilSaintPL,979
5420,FidQpRcR,True,standard,blitz,2019-12-18 13:20:23.531000+01:00,2019-12-18 13:24:52.798000+01:00,resign,black,18,300,miramir1,955,EvilSaintPL,972
5421,LHRzinWQ,True,standard,blitz,2019-12-18 13:14:30.772000+01:00,2019-12-18 13:18:56.468000+01:00,resign,white,17,300,EvilSaintPL,968,Wiktor1337,796
5422,SPxatkEQ,True,standard,blitz,2019-12-18 13:00:50.553000+01:00,2019-12-18 13:12:12.365000+01:00,outoftime,black,25,300,Merochessmaster,1037,EvilSaintPL,960
5423,9gifDt4u,True,standard,blitz,2019-12-18 12:52:52.027000+01:00,2019-12-18 13:00:01.544000+01:00,resign,white,19,300,Roja765,1103,EvilSaintPL,964
5424,kKV5OK9V,True,standard,blitz,2019-12-18 12:51:27.520000+01:00,2019-12-18 12:52:32.720000+01:00,resign,white,6,300,EvilSaintPL,961,Tatsuroku,686
5425,9szQ8s8W,True,standard,blitz,2019-12-17 14:18:34.494000+01:00,2019-12-17 14:29:56.115000+01:00,draw,,40,300,EvilSaintPL,960,kompit,1045
5426,AivwmRPl,True,standard,blitz,2019-12-17 14:06:57.844000+01:00,2019-12-17 14:17:46.780000+01:00,resign,black,51,300,EvilSaintPL,967,bilne,938
5427,b8jopDYy,True,standard,blitz,2019-12-17 14:03:43.083000+01:00,2019-12-17 14:06:15.281000+01:00,resign,white,11,300,Buddha_Bangladesh,1284,EvilSaintPL,969
5428,b2akzdVl,True,standard,blitz,2019-12-17 14:00:46.613000+01:00,2019-12-17 14:03:30.731000+01:00,resign,black,10,300,EvilSaintPL,977,m-alastar,918
5429,VPlqntd8,True,standard,blitz,2019-12-17 13:56:47.926000+01:00,2019-12-17 13:59:49.514000+01:00,resign,black,12,300,m-alastar,924,EvilSaintPL,971
5430,H24LBfrc,True,standard,blitz,2019-12-17 13:55:08.360000+01:00,2019-12-17 13:56:23.172000+01:00,resign,white,8,300,EvilSaintPL,963,the_ia,995
5431,3aNwWWcT,True,standard,blitz,2019-12-17 13:49:17.621000+01:00,2019-12-17 13:54:22.896000+01:00,resign,white,20,300,JorgeRZT,1089,EvilSaintPL,968
5432,EYZI1bHz,True,standard,blitz,2019-12-16 22:24:10.401000+01:00,2019-12-16 22:36:56.967000+01:00,draw,,54,300,EvilSaintPL,964,BormChess,1160
5433,GrTHn4Qt,True,standard,blitz,2019-12-16 22:08:57.562000+01:00,2019-12-16 22:23:09.919000+01:00,draw,,67,300,Kirkzer,1023,EvilSaintPL,963
5434,a93oWllo,True,standard,blitz,2019-12-16 22:01:46.280000+01:00,2019-12-16 22:08:33.413000+01:00,resign,white,15,300,Battou62,1008,EvilSaintPL,969
5435,MsCMNjri,True,standard,blitz,2019-12-16 21:50:03.935000+01:00,2019-12-16 21:58:20.925000+01:00,resign,black,48,300,JorgeRZT,1108,EvilSaintPL,959
5436,sfaRO165,True,standard,blitz,2019-12-16 21:47:08.829000+01:00,2019-12-16 21:49:53.603000+01:00,resign,black,13,300,EvilSaintPL,964,Shilka1990,1077
5437,eaeW1nCe,True,standard,blitz,2019-12-16 21:40:56.890000+01:00,2019-12-16 21:46:30.697000+01:00,resign,black,25,300,EvilSaintPL,967,alonsooo,1193
5438,YWGN2N00,True,standard,blitz,2019-12-16 21:09:20.844000+01:00,2019-12-16 21:13:41.653000+01:00,resign,black,20,300,EvilSaintPL,972,Phy238,1060
5439,JaBXn6jU,True,standard,blitz,2019-12-16 21:00:16.129000+01:00,2019-12-16 21:08:39.671000+01:00,mate,black,29,300,ilya_mord,911,EvilSaintPL,966
5440,YnCS4Zde,True,standard,blitz,2019-12-16 20:58:54.835000+01:00,2019-12-16 20:59:54.410000+01:00,resign,white,6,300,EvilSaintPL,955,queenofligma,1125
5441,xgOkQxNX,True,standard,blitz,2019-12-16 20:45:26.313000+01:00,2019-12-16 20:54:56.645000+01:00,mate,black,31,300,Lorneh,963,EvilSaintPL,948
5442,7uwvkBSX,True,standard,blitz,2019-12-16 20:42:51.614000+01:00,2019-12-16 20:44:42.139000+01:00,resign,white,9,300,EvilSaintPL,941,mactegui,915
5443,ObtESYiW,True,standard,blitz,2019-12-16 20:27:33.740000+01:00,2019-12-16 20:41:01.340000+01:00,mate,white,38,300,heckla3,1017,EvilSaintPL,946
5444,qtPnMLHt,True,standard,blitz,2019-12-16 19:20:23.331000+01:00,2019-12-16 19:31:14.986000+01:00,mate,black,46,300,EvilSaintPL,951,jdavs,1098
5445,PMunT6d0,True,standard,blitz,2019-12-16 19:05:41.234000+01:00,2019-12-16 19:20:13.775000+01:00,mate,black,84,300,EvilSaintPL,957,AquilesKiller,972
5446,eQfFjYGE,True,standard,blitz,2019-12-16 18:54:33.825000+01:00,2019-12-16 19:05:06.436000+01:00,resign,black,40,300,Plinki,961,EvilSaintPL,950
5447,oWbtfUtn,True,standard,blitz,2019-12-16 18:47:52.811000+01:00,2019-12-16 18:53:59.855000+01:00,resign,white,19,300,Wolnik,985,EvilSaintPL,956
5448,rKi9j9iE,True,standard,blitz,2019-12-16 18:44:53.619000+01:00,2019-12-16 18:47:37.947000+01:00,resign,black,11,300,EvilSaintPL,961,Mendoza23,1075
5449,Z08IGIOQ,True,standard,blitz,2019-12-16 18:23:09.744000+01:00,2019-12-16 18:25:04.192000+01:00,resign,white,8,300,muhammadzakaria,994,EvilSaintPL,968
5450,6UkR2l6K,True,standard,blitz,2019-12-16 16:35:08.689000+01:00,2019-12-16 16:42:54.389000+01:00,resign,black,25,300,drmmddd,955,EvilSaintPL,960
5451,acnRqf0l,True,standard,blitz,2019-12-16 16:30:59.080000+01:00,2019-12-16 16:32:43.099000+01:00,timeout,white,6,300,EvilSaintPL,957,benginN,737
5452,Hnp3EOxa,True,standard,blitz,2019-12-16 16:23:58.977000+01:00,2019-12-16 16:30:48.005000+01:00,mate,black,25,300,EvilSaintPL,963,morfuz,1014
5453,rTg1ByrG,True,standard,blitz,2019-12-16 16:14:33.066000+01:00,2019-12-16 16:23:22.237000+01:00,resign,black,29,300,largatosintilante,924,EvilSaintPL,956
5454,dQkecu07,True,standard,blitz,2019-12-16 16:08:07.572000+01:00,2019-12-16 16:12:36.912000+01:00,resign,white,22,300,EvilSaintPL,947,lucasvascello,957
5455,qCiRDOx9,True,standard,blitz,2019-12-16 16:02:47.392000+01:00,2019-12-16 16:07:19.968000+01:00,resign,black,17,300,EvilSaintPL,954,stncren,1005
5456,LKerkEai,True,standard,blitz,2019-12-16 15:59:36.874000+01:00,2019-12-16 16:02:36.005000+01:00,mate,black,12,300,stncren,1013,EvilSaintPL,944
5457,m3U5wXE2,True,standard,blitz,2019-12-16 15:55:51.259000+01:00,2019-12-16 15:58:49.725000+01:00,resign,black,13,300,Doragonkingu,1044,EvilSaintPL,932
5458,Fm46CiJq,True,standard,blitz,2019-12-16 15:39:28.929000+01:00,2019-12-16 15:47:00.947000+01:00,outoftime,white,10,300,EvilSaintPL,923,xWESTERNx,923
5459,AQDwz971,True,standard,blitz,2019-12-16 15:38:01.567000+01:00,2019-12-16 15:39:06.268000+01:00,resign,black,3,300,EvilSaintPL,935,JamesGoes,828
5460,0c8rhcQX,True,standard,blitz,2019-12-16 15:33:19.681000+01:00,2019-12-16 15:37:50.480000+01:00,resign,white,19,300,leofluox,923,EvilSaintPL,944
5461,49awF6wJ,True,standard,blitz,2019-12-16 15:26:36.174000+01:00,2019-12-16 15:32:52.552000+01:00,mate,white,21,300,EvilSaintPL,934,madhuchakradeo,943
5462,Tp2Ta6hw,True,standard,blitz,2019-12-16 15:10:06.893000+01:00,2019-12-16 15:26:20.866000+01:00,mate,black,90,300,EvilSaintPL,940,lilnoob,1081
5463,hLpm24bK,True,standard,blitz,2019-12-16 15:07:28.123000+01:00,2019-12-16 15:08:11.193000+01:00,resign,white,5,300,Kawsar44,1154,EvilSaintPL,945
5464,Is6Vbi8u,True,standard,blitz,2019-12-16 14:10:39.768000+01:00,2019-12-16 14:17:39.513000+01:00,resign,black,37,300,Zvanthecat,1053,EvilSaintPL,931
5465,wvJ0SzRK,True,standard,blitz,2019-12-16 14:09:27.476000+01:00,2019-12-16 14:10:27.365000+01:00,resign,white,6,300,volodya_bernev,915,EvilSaintPL,942
5466,wUhF8g3k,True,standard,blitz,2019-12-16 14:05:20.611000+01:00,2019-12-16 14:09:18.652000+01:00,mate,black,10,300,EvilSaintPL,953,drmmddd,950
5467,knolaYpp,True,standard,blitz,2019-12-16 11:55:33.185000+01:00,2019-12-16 11:56:43.831000+01:00,resign,white,6,300,Michal51593,805,EvilSaintPL,969
5468,RPkpYYkD,True,standard,blitz,2019-12-15 22:08:42.143000+01:00,2019-12-15 22:14:55.453000+01:00,mate,white,29,300,EvilSaintPL,958,grkem58,928
5469,fo2nVSEf,True,standard,blitz,2019-12-15 21:59:09.430000+01:00,2019-12-15 22:07:43.499000+01:00,resign,white,26,300,Jokymoky,957,EvilSaintPL,970
5470,Ys6WCzKb,True,standard,blitz,2019-12-15 21:56:31.278000+01:00,2019-12-15 21:58:31.589000+01:00,resign,black,10,300,EvilSaintPL,981,alluros,1016
5471,MLqme1eR,True,standard,blitz,2019-12-15 21:43:37.255000+01:00,2019-12-15 21:55:16.651000+01:00,mate,black,35,300,EvilSaintPL,988,K0NTRAST,1173
5472,8E9Eirm0,True,standard,blitz,2019-12-15 21:33:48.162000+01:00,2019-12-15 21:39:55.479000+01:00,resign,black,18,300,EvilSaintPL,1000,mac221,1016
5473,AirTauu6,True,standard,blitz,2019-12-15 21:24:05.478000+01:00,2019-12-15 21:32:42.858000+01:00,resign,black,37,300,TommPe,1072,EvilSaintPL,983
5474,7LzcHgD4,True,standard,blitz,2019-12-15 21:17:53.008000+01:00,2019-12-15 21:23:54.456000+01:00,resign,white,14,300,takagi10,1023,EvilSaintPL,995
5475,8jpfOcra,True,standard,blitz,2019-12-15 19:39:02.613000+01:00,2019-12-15 19:50:12.704000+01:00,resign,white,27,300,EvilSaintPL,978,s204011,1031
5476,Oaz2KxuL,True,standard,blitz,2019-12-15 19:35:30.104000+01:00,2019-12-15 19:36:23.623000+01:00,timeout,black,4,300,natka35353,934,EvilSaintPL,964
5477,WjJ7gBj0,True,standard,blitz,2019-12-15 19:23:55.611000+01:00,2019-12-15 19:32:34.703000+01:00,resign,white,28,300,EvilSaintPL,953,Paul2019,827
5478,RA1MisGz,True,standard,classical,2019-12-15 19:12:07.292000+01:00,2019-12-15 19:21:34.676000+01:00,resign,black,27,900,EvilSaintPL,1368,Nietzsche11,1449
5479,AwJQmH4f,True,standard,classical,2019-12-15 18:31:38.981000+01:00,2019-12-15 18:50:03.470000+01:00,resign,black,37,900,Bubblesleb,1445,EvilSaintPL,1359
5480,F9aK73v3,True,standard,classical,2019-12-14 22:50:58.197000+01:00,2019-12-14 22:58:50.432000+01:00,draw,,15,900,PauloUG,1372,EvilSaintPL,1358
5481,Y8YadPK5,True,standard,classical,2019-12-14 21:58:01.797000+01:00,2019-12-14 22:21:51.636000+01:00,mate,white,27,900,EvilSaintPL,1349,lunarquaker,1430
5482,hIASu9vl,True,standard,classical,2019-12-14 21:43:50.382000+01:00,2019-12-14 21:51:02.367000+01:00,mate,white,15,900,EvilSaintPL,1342,LeandroMartin,1316
5483,BDeMzW7L,True,standard,classical,2019-12-14 21:42:05.541000+01:00,2019-12-14 21:43:12.877000+01:00,mate,white,7,900,ahmedpro,1312,EvilSaintPL,1349
5484,Tp6CYhSP,True,standard,blitz,2019-12-14 19:47:10.018000+01:00,2019-12-14 19:57:04.893000+01:00,resign,black,34,300,EvilSaintPL,966,Cesariovitorino,1032
5485,uSgbyzSe,True,standard,blitz,2019-12-14 18:44:54.067000+01:00,2019-12-14 18:56:51.117000+01:00,stalemate,,50,300,joelbarandi,1045,EvilSaintPL,962
